-0.013	0	0.084	-0.01101	0	0.09889	8.92634E-4	0.011	0	0.099	1.87266E-5	-0.01102	0	0.084	1.00406	0	0	0	0	0	0	0	0
-0.014	0	0.084	-0.01104	0	0.09878	0.00157	0.01015	0	0.09849	-5.36829E-4	-0.00993	0	0.084	1.12846	0	0	0	0	0	0	0	0
-0.015	0	0.084	-0.01103	0	0.09889	0.00212	0.01014	0	0.09851	-7.24095E-4	-0.00896	0	0.084	1.12676	0	0	0	0	0	0	0	0
-0.016	0	0.084	-0.01103	0	0.0989	0.00254	0.01013	0	0.09852	-0.00117	-0.00787	0	0.084	1.18933	0	0	0	0	0	0	0	0
-0.017	0	0.084	-0.01104	0	0.0989	0.00308	0.01013	0	0.09853	-0.00126	-0.00702	0	0.084	1.15037	0	0	0	0	0	0	0	0
-0.022	0	0.084	-0.01107	0	0.09891	0.00495	0.0101	0	0.09859	-4.80649E-4	-0.00472	0	0.084	0.75491	0	0	0	0	0	0	0	0
-0.013	0	0.088	-0.01104	0	0.09878	0.00162	0.0108	0	0.09891	2.49688E-5	-0.01102	0	0.088	1.00386	0	0	0	0	0	0	0	0
-0.014	0	0.088	-0.01106	0	0.09879	0.00257	0.01009	0	0.0986	-5.6804E-4	-0.00993	0	0.088	1.12833	0	0	0	0	0	0	0	0
-0.015	0	0.088	-0.01108	0	0.09879	0.00353	0.01009	0	0.09861	-7.80275E-4	-0.00896	0	0.088	1.12518	0	0	0	0	0	0	0	0
-0.016	0	0.088	-0.01105	0	0.0989	0.00425	0.01008	0	0.09863	-0.00107	-0.00799	0	0.088	1.13245	0	0	0	0	0	0	0	0
-0.017	0	0.088	-0.01105	0	0.0989	0.00519	0.01008	0	0.09864	-0.00106	-0.00727	0	0.088	1.05794	0	0	0	0	0	0	0	0
-0.022	0	0.088	-0.01108	0	0.09892	0.0073	0.011	0	0.099	1.49813E-4	-0.00533	0	0.088	0.64571	0	0	0	0	0	0	0	0
-0.013	0	0.092	-0.01109	0	0.09868	0.00341	0.01005	0	0.09872	1.24844E-4	-0.01102	0	0.092	1.00479	0	0	0	0	0	0	0	0
-0.014	0	0.092	-0.01113	0	0.0987	0.00449	0.01005	0	0.09873	-2.62172E-4	-0.00993	0	0.092	1.12574	0	0	0	0	0	0	0	0
-0.015	0	0.092	-0.01111	0	0.09881	0.00695	0.01004	0	0.09874	-2.05993E-4	-0.00908	0	0.092	1.04941	0	0	0	0	0	0	0	0
-0.016	0	0.092	-0.01113	0	0.09882	0.00932	0.01089	0	0.09897	6.2422E-5	-0.00848	0	0.092	0.91531	0	0	0	0	0	0	0	0
-0.017	0	0.092	-0.01114	0	0.09883	0.01069	0.01089	0	0.09897	1.87266E-4	-0.00799	0	0.092	0.79731	0	0	0	0	0	0	0	0
-0.022	0	0.092	-0.01109	0	0.09894	0.01109	0.01089	0	0.09898	6.92884E-4	-0.00678	0	0.092	0.41346	0	0	0	0	0	0	0	0
-0.013	0	0.096	-0.01131	0	0.09854	0.00853	0.01002	0	0.09888	3.55805E-4	-0.01102	0	0.096	1.00292	0	0	0	0	0	0	0	0
-0.014	0	0.096	-0.01131	0	0.09869	0.01856	0.01002	0	0.09888	6.74157E-4	-0.01029	0	0.096	0.8197	0	0	0	0	0	0	0	0
-0.015	0	0.096	-0.01126	0	0.0988	0.02606	0.01067	0	0.09896	7.86517E-4	-0.00993	0	0.096	0.58049	0	0	0	0	0	0	0	0
-0.016	0	0.096	-0.01119	0	0.09889	0.02795	0.01078	0	0.09898	9.3633E-4	-0.00969	0	0.096	0.42919	0	0	0	0	0	0	0	0
-0.017	0	0.096	-0.0112	0	0.0989	0.02464	0.01089	0	0.09899	9.92509E-4	-0.00945	0	0.096	0.34488	0	0	0	0	0	0	0	0
